x,y,z
0.0,0.0,0.0
-0.07370114326477051,-0.027179718017578125,0.003337860107421875
-0.24744868278503418,-0.09548664093017578,0.02682209014892578
-0.4011094570159912,-0.14209747314453125,0.03999471664428711
-0.49304962158203125,-0.17714500427246094,0.05459785461425781
-0.5808770656585693,-0.21088123321533203,0.08046627044677734
-0.860363245010376,-0.29921531677246094,0.0966787338256836
-0.9242892265319824,-0.33104419708251953,0.10985136032104492
-1.013725996017456,-0.38743019104003906,0.1341104507446289
-1.0887682437896729,-0.43010711669921875,0.1506805419921875
-1.181960105895996,-0.4646778106689453,0.16117095947265625
-1.2632012367248535,-0.4857778549194336,0.1831650733947754
-1.4099180698394775,-0.544428825378418,0.23561716079711914
-1.4799833297729492,-0.5530118942260742,0.2568960189819336
-1.5675723552703857,-0.5803108215332031,0.274658203125
-1.646101474761963,-0.6023645401000977,0.2951622009277344
-1.7247200012207031,-0.6295442581176758,0.32788515090942383
-1.807868480682373,-0.6440877914428711,0.3586411476135254
-1.9873082637786865,-0.7092952728271484,0.3820061683654785
-2.093374729156494,-0.7445812225341797,0.40858983993530273
-2.1992623805999756,-0.7619857788085938,0.4502534866333008
-2.482384443283081,-0.8502006530761719,0.46646595001220703
-2.5832653045654297,-0.8821487426757812,0.5044341087341309
-2.705812454223633,-0.8924007415771484,0.5499720573425293
-2.812206745147705,-0.9185075759887695,0.5818009376525879
-2.975374460220337,-0.9692907333374023,0.6514787673950195
-3.0694901943206787,-0.990748405456543,0.6842613220214844
-3.1969547271728516,-1.0228157043457031,0.7167458534240723
-3.294706344604492,-1.0440349578857422,0.7460713386535645
-3.3819377422332764,-1.0602474212646484,0.7911920547485352
-3.563404083251953,-1.1115074157714844,0.8445978164672852
-3.653287887573242,-1.1317729949951172,0.8750557899475098
-3.737926483154297,-1.1551380157470703,0.9041428565979004
-3.8898885250091553,-1.2044906616210938,0.925898551940918
-4.007667303085327,-1.2257099151611328,0.9526610374450684
-4.088938236236572,-1.2395381927490234,0.9750723838806152
-4.1911303997039795,-1.2630224227905273,1.005709171295166
-4.386782646179199,-1.3213157653808594,1.0132193565368652
-4.488766193389893,-1.3458728790283203,1.041710376739502
-4.571467638015747,-1.3741254806518555,1.073300838470459
-4.641324281692505,-1.3936758041381836,1.098036766052246
-4.714459180831909,-1.407027244567871,1.1082887649536133
-4.7858357429504395,-1.4505386352539062,1.1193156242370605
-4.943519830703735,-1.4880895614624023,1.1692047119140625
-5.019009113311768,-1.5015602111816406,1.1867880821228027
-5.027323961257935,-1.5406608581542969,1.172959804534912
-5.094051361083984,-1.5703439712524414,1.1834502220153809
-5.228966474533081,-1.5659332275390625,1.213371753692627
-5.385339260101318,-1.6247034072875977,1.2406110763549805
-5.541861057281494,-1.682281494140625,1.24436616897583
-5.63696026802063,-1.7178058624267578,1.2499690055847168
-5.727618932723999,-1.7467737197875977,1.258552074432373
-5.791038274765015,-1.756906509399414,1.2607574462890625
-5.86894154548645,-1.7737150192260742,1.2688040733337402
-5.99631667137146,-1.8131732940673828,1.2752413749694824
-6.212294101715088,-1.8885135650634766,1.2513399124145508
-6.285130977630615,-1.8999576568603516,1.2373924255371094
-6.343722343444824,-1.913309097290039,1.2403130531311035
-6.408363580703735,-1.9326210021972656,1.2360215187072754
-6.484925746917725,-1.9564628601074219,1.2345314025878906
-6.634265184402466,-1.9968748092651367,1.2246370315551758
-6.701558828353882,-2.018570899963379,1.199781894683838
-6.784707307815552,-2.042412757873535,1.1892914772033691
-6.84627890586853,-2.049684524536133,1.1754035949707031
-6.854832172393799,-2.0685195922851562,1.1260509490966797
-6.924569606781006,-2.08890438079834,1.1129379272460938
-7.128924131393433,-2.105116844177246,1.125931739807129
-7.125914096832275,-2.1337270736694336,1.0659098625183105
-7.263600826263428,-2.136111259460449,1.0780692100524902
-7.342159748077393,-2.1429061889648438,1.0598301887512207
-7.404118776321411,-2.137422561645508,1.0448098182678223
-7.477551698684692,-2.1409988403320312,1.0286569595336914
-7.6045989990234375,-2.2231340408325195,0.9374022483825684
-7.6722800731658936,-2.255558967590332,0.9206533432006836
-7.736474275588989,-2.291560173034668,0.8895993232727051
-7.805824279785156,-2.3354291915893555,0.8727312088012695
-7.866978645324707,-2.3707151412963867,0.8473992347717285
-8.100122213363647,-2.4771690368652344,0.7853507995605469
-8.161157369613647,-2.5186538696289062,0.7526874542236328
-8.223354816436768,-2.559542655944824,0.7245540618896484
-8.257031440734863,-2.5985240936279297,0.6945133209228516
-8.317142724990845,-2.660393714904785,0.6619095802307129
-8.372277021408081,-2.712249755859375,0.6316900253295898
-8.430123329162598,-2.7750730514526367,0.6089210510253906
-8.487492799758911,-2.8148889541625977,0.5847811698913574
-8.554846048355103,-2.8508901596069336,0.5366802215576172
-8.615493774414062,-2.8836727142333984,0.48851966857910156
-8.85152816772461,-3.01206111907959,0.3744363784790039
-8.901536464691162,-3.068208694458008,0.3170967102050781
-8.959025144577026,-3.1011104583740234,0.25337934494018555
-9.022444486618042,-3.151535987854004,0.19413232803344727
-9.08207893371582,-3.193378448486328,0.1304149627685547
-9.157806634902954,-3.2155513763427734,0.07683038711547852
-9.229868650436401,-3.237128257751465,0.016450881958007812
-9.324878454208374,-3.2720565795898438,-0.053882598876953125
-9.465903043746948,-3.319978713989258,-0.18024444580078125
-9.539008140563965,-3.3473968505859375,-0.25010108947753906
-9.60928201675415,-3.375411033630371,-0.3300905227661133
-9.71001386642456,-3.42559814453125,-0.4063248634338379
-9.78177785873413,-3.451108932495117,-0.46706199645996094
-9.87553596496582,-3.4807920455932617,-0.5454421043395996
-9.957581758499146,-3.4987926483154297,-0.6251931190490723
-10.032743215560913,-3.5163164138793945,-0.7189512252807617
-10.117560625076294,-3.527045249938965,-0.8105039596557617
-10.217487812042236,-3.5609006881713867,-0.9041428565979004
-10.356992483139038,-3.615736961364746,-1.00630521774292
-10.433167219161987,-3.6554336547851562,-1.096963882446289
-10.528624057769775,-3.6867856979370117,-1.186668872833252
-10.713428258895874,-3.742694854736328,-1.2974143028259277
-10.894089937210083,-3.771185874938965,-1.4801025390625
-10.977447032928467,-3.7761926651000977,-1.5856623649597168
-11.054903268814087,-3.7794113159179688,-1.6767382621765137
-11.110424995422363,-3.7816762924194336,-1.76924467086792
-11.175483465194702,-3.8014650344848633,-1.8695592880249023
-11.255502700805664,-3.8264989852905273,-1.9720196723937988
